Bringing Down the House,27454154,83151836.58,118252652,4223309,28,21372,752,7,4,1,182124548
Jackass 3D,23200315,80630644.02,15297336,1699704,9,5816,623,1,2,0,135981999
Beverly Hills Chihuahua,23477234,135993975.9,6596607,2198869,3,3820,1014,1,0,0,175235958
The Conjuring,14100540,185430375.9,1094779050,43791162,25,200170,7903,97,1225,375,344921060
Are We There Yet?,41365385,127790918,8696246,668942,13,1898,139,118,1750,81,126576350
Tammy,21351515,75246732.81,106973436,8914453,12,20463,1691,32,137,86,107318511
School of Rock,48044770,61077622.17,111911409,4144867,27,5697,204,120,374,52,180213117
White Chicks,49454903,71394834.45,13154669,1195879,11,7781,658,91,1364,168,151153532
The Descendants,22480925,75479325.67,21949256,5487314,4,20766,4700,2,1,0,199229539
12 Years a Slave,21693139,83685463.55,85316655,5687777,15,19545,1223,27,1223,356,202830848
Drumline,28085600,135328299.1,81037740,3858940,21,12519,574,107,148,31,80870358
Why Did I Get Married Too?,23200315,78534050.79,9500271,863661,11,2317,201,2,0,0,69685157
Me Before You,21056451,152994555.3,1896289025,40346575,47,240291,5055,54,110,3,218929260
Bad Moms,21056451,108758358,144545765,20649395,7,38600,5070,63,80,12,193652042
Date Movie,25051711,140005119.8,387278600,8419100,46,319886,6862,5,1,3,60811057
Return to Never Land,28085600,57468434.53,0,5274293,0,14309,32278,2,0,0,154277967
Selma,21351515,125031154.5,159321989,5139419,31,22946,740,69,236,56,71301150
The Jungle Book 2,27454154,231664233.4,1319754,439918,3,605,158,0,0,0,186248983
Boogeyman,25853366,274998359.1,8919211,1274173,7,7849,1049,35,113,41,86858078
Premonition,24369369,88243674.15,92005562,4182071,22,24822,1095,34,41,10,102530258
The Tigger Movie,44000923,177932321,2301904,52316,44,176,4,1,0,0,66814717
Orphan,23571520,156553241.8,77491216,9686402,8,12535,1461,92,270,106,49024343
Max,21330184,44241850.8,400633116,15408966,26,85842,3236,68,3433,1879,46891483
Epic Movie,24369369,123621551.7,29030808,2419234,12,8167,648,13,13,2,105842947
Spotlight,21330184,60031875.56,134862078,5187003,26,13625,514,104,977,388,94222328
Lakeview Terrace,23477234,142261045.5,6021081,669009,9,1012,105,3,1,2,32445570
The Grudge 2,25051711,125782108.3,26434892,6608723,4,15089,3447,2,0,0,49031007
Man of the Year,25051711,75667632.97,4386444,365537,12,569,44,33,70,24,51653682
The American,23200315,22501192.89,154772628,12897719,12,24782,1975,14,16,2,75939646
Vampires Suck,23200315,75169176.85,117767529,10706139,11,39100,3443,3,7,4,93436792
Babel,31314639,77625234.74,14302590,1430259,10,62,6,79,217,71,169512630
This Is Where I Leave You,21137999,81870999.23,158878906,9345818,17,28325,1666,7,12,1,44086949
Doubt,23477234,99005460.89,16134400,504200,32,1528,47,106,597,173,59758052
Team America: World Police,42771808,174044170,47895358,3421097,14,8863,618,5,3,1,68043828
Texas Chainsaw 3D,21693139,76989812.74,92602872,7716906,12,22055,1705,0,0,0,51241304
Scary Movie 5,21693139,108426654.8,57974680,14493670,4,35080,7310,3,1,0,85014049
Milk,23477234,119263057.2,1546844,118988,13,644,48,75,2638,672,64077100
Risen,21056451,120485028.7,35291136,4411392,8,11108,1334,62,86,39,48503079
Ghost Ship,49149800,114428467.4,18300330,1830033,10,5391,521,51,149,60,95982375
A Very Harold & Kumar Christmas,21356879,80717306.51,4601519,353963,13,1372,104,0,0,0,39776863
The Debt,23200315,224461254.8,30023939,2729449,11,3199,290,1,0,0,52938905
High Fidelity,44000923,119146112.2,12233511,453093,27,1112,41,80,200,59,69120016
The Bank Job,23477234,122495503.9,7865514,873946,9,870,88,2,15,1,76092997
Eternal Sunshine of the Spotless Mind,26732380,120300524,55960495,2433065,23,8789,367,38,83,8,96581585
You Again,23200315,114966972.6,367245846,11128662,33,23782,702,2,0,0,37126591
Street Kings,23477234,109421793.2,30118968,1673276,18,2162,120,6,63,4,76969957
The World's End,21693139,88214343.35,134560188,6407628,21,19469,891,24,279,62,49991065
Daybreakers,23571520,212189959.4,95534704,5970919,16,33364,1991,10,15,2,60598210
She's Out of My League,23200315,118201576.4,77932866,3542403,22,6313,280,1,0,0,57745268
Monte Carlo,22480925,133227646.9,263586506,13872974,19,40017,2051,113,686,165,19586506
Stay Alive,11273270,40971484.17,21648795,1030895,21,3985,184,72,219,108,33951450
Alpha and Omega,23200315,127161306.9,4271995,328615,13,10741,777,27,40,10,45588619
The Covenant,25051711,142095532.8,23313600,1554240,15,3782,240,3,1,1,47094049
Shorts,47143040,61979530.29,9957060,995706,10,2836,276,88,4104,672,34146302
Nerve,21056451,112163241.3,659090358,36616131,18,190395,10056,62,220,95,88128942
Appaloosa,23477234,117530233.7,532005,35467,15,63,4,33,20,6,23725381
My Best Friend's Girl,23477234,74917163.07,15045933,654171,23,2012,87,0,0,0,42987411
Endless Love,21351515,54022586.87,544277405,23664235,23,52855,2258,91,655,98,36380760
Reign Over Me,24369369,116369359.1,18189690,606323,30,1228,40,1,0,0,27077181
Into the Wild,18277026,86636451.41,185477402,2991571,62,439,7,99,352,49,68545115
School for Scoundrels,25051711,118181202.6,130471,11861,11,103,9,4,0,0,22305504
Silent Hill: Revelation 3D,22018536,107451371,123011757,6474303,19,19162,1003,1,0,0,57581550
功夫,26732380,62868251.88,5396193,1798731,3,9,3,20,43,10,134884165
The Kite Runner,24369369,46923307.22,26274804,2189567,12,2799,222,12,23,2,89284550
21 Grams,27454154,68564163.48,20760444,1730037,12,1654,137,5,1,1,82949761
Paparazzi,26732380,149214078.4,4358241,484249,9,2331,258,102,671,44,22195578
A Guy Thing,27454154,95157705.07,52494300,2099772,25,3952,153,1,0,0,23929265
Capitalism: A Love Story,23571520,35468777.69,3108796,1554398,2,8155,3868,0,0,0,20550251
Secret in Their Eyes,20796930,136860542.2,66073280,5082560,13,13912,1060,1,0,0,37173168
Disaster Movie,29346542,118513827.5,23066685,2562965,9,9887,1017,3,6,4,16562348
Armored,23571520,101731171.3,4716408,786068,6,1083,178,37,109,38,27039151
What's Your Number?,22480925,136289782.3,43358924,1548533,28,7533,263,16,32,10,34200339
Lockout,22018536,125768132.6,5991024,499252,12,1468,115,67,80,43,35454280
Crank: High Voltage,23571520,166341501,37249729,3386339,11,4980,419,2,5,1,40732266
One Night with the King,25051711,157554379.9,78236452,11176636,7,35156,4952,4,3,0,16773591
The Quiet American,42128400,26175521.67,837709,49277,17,106,6,3,6,1,38862219
The Weather Man,25853366,103293504.6,3280216,410027,8,620,72,3,2,0,16136087
Undisputed,28085600,166118018.1,151652676,5416167,28,18747,659,113,5924,619,17411145
12 Rounds,23571520,80814346.28,74356029,2564001,29,12235,408,5,6,1,20366177
Let Me In,23200315,90167202.72,56048931,6227659,9,10281,1139,55,102,25,28009291
Triple 9,21056451,152130866.7,179475888,7478162,24,20357,831,3,2,2,13306937
Burnt,21330184,178057255.1,83232896,5202056,16,15958,950,108,527,47,39041429
Death Sentence,24369369,228374397.6,21046090,809465,26,1941,72,30,24,16,20682842
Code Name: The Cleaner,24369369,124207807,532413,59157,9,144,16,0,0,0,12595889
Connie and Carla,26732380,95166506.75,2969056,95776,31,285,9,1,1,0,15158618
Inherent Vice,21351515,65302301.12,85715851,6593527,13,15798,1181,8,19,0,11861807
Battle of the Year,21693139,182178602.4,49564571,7080653,7,22514,3129,1,0,0,17950505
An American Carol,23477234,100287989.8,1166290,233258,5,1120,205,0,0,0,8217032
Machete Kills,13015883,117734970,29081208,2423434,12,8298,671,12,11,5,16278706
Little Boy,21330184,61922790.36,143402861,7547519,19,34158,1722,73,210,22,6847329
A Dangerous Method,16860694,42260836.99,15390525,1026035,15,2139,138,6,139,41,30868604
A Scanner Darkly,10897494,85928500.42,44140968,1226138,36,7204,200,12,126,30,9594703
Alone in the Dark,25853366,138513521.2,863180,215795,4,385,93,18,11,7,13499087
Bandslam,23571520,20795492.42,994256,248564,4,447,107,4,12,0,6141545
A Most Violent Year,21351515,137847384.6,43212414,3086601,14,4010,276,4,0,0,12818457
I'm Not There.,24369369,138837255.6,15180291,370251,41,2766,66,7,29,5,4875240
The Cold Light of Day,22018536,157071012.1,8177776,1022222,8,4597,547,0,0,0,18565570
The Brothers Bloom,23477234,96888345.2,9790560,305955,32,716,22,2,3,0,6492352
The Proposition,2585337,66294296.13,658480,65848,10,214,21,2,2,2,6526285
Marci X,27454154,102445120.1,5164992,143472,36,439,12,0,0,0,2300255
Equilibrium,28085600,100464395.5,37661796,2092322,18,4822,256,77,116,27,7526442
黃石的孩子,46954467,198930410.8,2868630,191242,15,251,16,0,0,0,8686576
By the Sea,10665092,36725018.08,33584648,4198081,8,10136,1256,85,184,40,3975675
Dylan Dog: Dead of Night,22480925,151587791.4,1159704,193284,6,505,81,0,0,0,5208900
The Tempest,23200315,240381247.9,4027828,287702,14,827,56,66,222,49,402054
The Frozen Ground,29524362,148927448.3,61869290,4419235,14,6937,475,2,1,0,5962306
Bad Teacher,22480925,115472291.7,24825318,1773237,14,4213,298,14,29,2,243015982
A Cinderella Story,25395761,87589491.87,25214265,2801585,9,12194,1252,42,167,52,93654099
The Switch,22040299,153435067.4,2894940,241245,12,1211,96,72,211,129,57804288
Just Married,24708739,111817467.5,124919578,17845654,7,28426,3649,110,302,52,139418970
The Devil's Double,21469284,63579175.77,27563261,2505751,11,7519,656,0,0,0,6438776
The Crazies,23200315,87710115.55,61187240,3059362,20,6297,307,9,4,0,63749987
千と千尋の神隠し,21401227,85817150.11,269534494,7093013,38,40904,1060,107,8438,1553,392248961
Sex Drive,22303372,110758168.4,8849379,1264197,7,1063,140,39,41,5,22016875
Leap Year,22040299,170661297.7,94351740,2695764,35,8423,238,26,118,21,34710538
Take Me Home Tonight,21356879,117755046.3,110780098,4816526,23,8672,374,2,1,0,7787469
The Amityville Horror,24560697,91104671.32,4857318,539702,9,2227,233,3,4,0,139669099
Adaptation.,26681320,93319988.04,36715128,1529797,24,2338,97,119,902,374,46062031
Land of the Dead,19390024,95051991.98,6118302,1019717,6,1818,267,7,4,0,60458874
The Invention of Lying,21803656,161674976.6,5482876,391634,14,1312,88,10,14,1,37611652
Neighbors,19216363,114880351.2,848665657,29264333,29,101774,3479,117,373,57,286278332
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,22546540,77233162.49,16674125,1282625,13,4144,304,0,0,0,327642239
Legally Blonde,25681473,132265750.9,80946121,2187733,37,68572,1826,118,1621,206,202276807
The Exorcism of Emily Rose,24560697,100089711.2,89518033,8138003,11,13041,1162,1,0,0,186424054
Left Behind,17081212,79575657.21,38563925,7712785,5,15956,3117,89,198,53,21013012
Barbershop 2: Back in Business,24059142,171733292.8,2146368,268296,8,1014,119,0,0,0,86974349
Bad Santa,31572278,133807152.3,22049748,2449972,9,5560,567,10,10,3,104996888
My Big Fat Greek Wedding 2,18950806,61700575.81,160014690,5926470,27,13526,493,0,0,0,93620402
Diary of a Wimpy Kid: Rodrick Rules,23604971,106827786.9,95104544,5944034,16,10570,658,0,0,0,81400501
Mean Girls,22722523,94276560.03,109039545,21807909,5,116503,22761,59,1560,126,172481154
Gosford Park,28249620,151979244.9,4442074,317291,14,72,5,1,0,0,125202949
Birdman,19216363,70244982.52,151618653,16846517,9,33947,3722,82,163,48,110189929
Blue Jasmine,19523825,115468547.5,5593280,699160,8,1855,225,12,191,14,107604710
United 93,18788783,80149789.4,9574939,870449,11,2136,189,5,0,0,95554861
Honey,24708739,77620501.81,54601664,2100064,26,5295,197,117,1303,465,85995695
Soul Surfer,20232833,75692971.57,106041545,3656605,29,12867,439,12,79,11,52930203
Love Happens,21214368,130728043.4,93253248,2590368,36,5872,159,12,73,20,42585503
127 Hours,20880283,53149077.83,485134884,12439356,39,35069,877,2,13,0,41404349
Center Stage,26400554,179890676.9,16879344,1054959,16,16,1,44,142,31,25228553
Love the Coopers,18130657,159377813.2,138457920,11538160,12,31915,2571,1,0,0,25596221
Catch That Kid,24059142,87066719.69,4232360,384760,11,1309,117,0,0,0,22325365
Steve Jobs,31995277,162128596,161228754,17914306,9,57567,6101,118,1147,437,36732575
The Tailor of Panama,29961718,158252136.9,1972768,123298,16,237,14,2,0,0,39961030
Getaway,19523825,78575236.4,252551264,7892227,32,106845,3241,113,790,175,11391000
And So It Goes,19216363,87586566.21,6617450,661745,10,1308,129,10,7,1,27022890
Labor Day,19523825,144316557.6,33066840,1740360,19,3410,172,60,57,16,21992300
Монгол,21932432,16023437.38,409200,20460,20,245,12,24,127,62,32322933
RockNRolla,21129510,182428291.8,14919250,1491925,10,2250,213,26,58,11,30214044
Mao's Last Dancer,29464400,56722271.62,1176331,90487,13,123,9,0,0,0,24419447
Midnight Special,18950806,119314373,94545772,5561516,17,13578,795,5,5,0,6540430
The Railway Man,19523825,78757437.92,13617080,680854,20,2517,122,0,0,0,24197854
Salton Sea,25277040,129617325.8,2150196,179183,12,767,63,83,201,70,950273
Metallica: Through the Never,19523825,90831960.66,47603295,1763085,27,14720,537,0,0,0,8647934
The Informers,21129510,111298610,22474075,898963,25,2058,81,1,0,0,448619
Carlos,20880283,8850009.157,2595237,152661,17,305,17,65,336,38,1010697
Renaissance,22546540,116477603.2,6260142,447153,14,571,40,99,902,230,2293920
Red Lights,15412975,169332068.6,13564460,484445,28,1389,48,43,142,23,14918851
Superbad,24369369,109566697.9,68036550,2721462,25,17457,692,48,360,44,147999106
Step Up 2: The Streets,26998819,95260664.47,91474635,4355935,21,4446,211,2,21,0,177037946
Hoodwinked!,19390024,105985113.8,1742594,248942,7,547,76,37,122,17,65995611
Hotel Rwanda,23390833,85152483.6,19611116,1400794,14,3592,242,8,3,1,50791522
Hitman,29243242,194208043.3,436074408,24226356,18,117561,6252,111,1177,182,121805114
Black Nativity,18981496,119763825.4,5011101,556789,9,2057,210,0,0,0,7612327
The Prince,19216363,63496942.01,31128395,6225679,5,5528,976,58,185,55,284601598
Let's Be Cops,18148787,84643300.28,94082595,6272173,15,13003,857,6,0,0,145853553
Sideways,21385904,122808274.8,18223275,728931,25,952,38,95,199,20,146362859
Beerfest,21920247,109655697.4,8425360,1053170,8,1209,148,117,276,114,24024552
The Best Man Holiday,18439168,111115172.8,105555690,3909470,27,17456,634,3,0,1,77688765
Smokin' Aces,21293954,160818824.9,10136150,1013615,10,1948,183,10,15,5,71527514
Saw 3D,23200315,103274657,33893216,4841888,7,23223,3000,1,0,0,157936646
Beastly,19108786,87208542.09,329063046,12656271,26,48530,1832,15,191,40,48520099
The Hills Have Eyes,18788783,135645712.8,11192208,699513,16,2138,133,11,33,3,87209657
ATL,25051711,68029084.67,40215456,855648,47,8445,179,68,3798,805,26517941
Pitch Perfect,18715756,71536033.88,122946975,13660775,9,63329,6617,99,235,42,126992375
Summer Catch,48509448,94678283.8,15731072,983192,16,930,55,1,0,0,28098229
Brooklyn's Finest,20035792,101229914.8,46295928,2204568,21,2264,104,18,29,8,34810773
Evil Dead,18439168,89873674.27,45795840,5724480,8,16474,1938,120,631,106,105800640
My Life in Ruins,20035792,60474257.27,26120880,2176740,12,2907,238,0,0,0,24108097
American Dreamz,21293954,97924321.49,158772,39693,4,81,18,0,0,0,9161445
Running Scared,21293954,178808227.7,528600,66075,8,373,46,58,52,7,11899563
The Illusionist,50103422,153990002.6,53882010,2072385,26,4366,163,10,10,0,108868494
Veronica Guerin,23336031,107302164.7,1623480,135290,12,219,17,1,1,0,2155039
Escobar: Paradise Lost,18148787,110571166.3,129258217,11750747,11,50736,4612,0,0,0,4012300
Southland Tales,21293954,89106572.77,29848970,2984897,10,3294,305,9,13,3,469398
The Apparition,18715756,259293751.3,1132460,226492,5,399,76,1,0,0,10599164
Fur: An Imaginary Portrait of Diane Arbus,21043437,79395177.16,2832570,157365,18,463,25,0,0,0,2857259
Becoming Jane,20104729,219539254.2,212605182,2191806,97,18036,185,4,11,2,45463094
Sydney White,20104729,61019549.33,172861032,3389432,51,12798,249,3,5,1,16595631
House of Sand and Fog,22649677,115322732,1470350,147035,10,237,22,1,0,0,23257505
Road Trip,23467159,101954685.7,12119142,2019857,6,453,70,119,3907,652,175643292
The Artist,16860694,99854344.68,491792290,11437030,43,39543,915,55,200,43,149984703
The Unborn,18857216,173993845.3,10484265,698951,15,1839,119,3,1,0,90177622
Moonrise Kingdom,17614829,96499933.66,160241816,5722922,28,19518,686,12,50,15,75152749
The Young Messiah,19477217,128625765.1,6929568,2309856,3,8214,2535,0,0,0,6833240
El laberinto del fauno,23799125,16357130.63,10723500,1072350,10,2591,237,23,630,70,104288051
Baby Boy,22827976,108860236.6,126748658,3335491,38,33147,863,113,2445,260,41920223
The Roommate,17984740,129161865.9,25536381,1964337,13,4346,317,0,0,0,45515734
Joe Dirt,25253448,110226436.9,27021071,3860153,7,8864,1248,48,442,25,44211647
Hot Fuzz,14621621,120761828.5,86362309,3754883,23,9076,384,111,505,96,98176600
The Women,18781787,128245436.6,7873416,874824,9,1193,128,21,458,45,58701942
Vicky Cristina Barcelona,17607925,74048055.35,24082217,1416601,17,2294,132,9,5,0,113170423
Boys and Girls,23467159,86484352.31,16811300,988900,17,1435,83,31,30,9,30254114
Jennifer's Body,18857216,161880304.9,10785776,1348222,8,6077,690,12,56,40,37191216
Drowning Mona,23467159,109583144.4,257499,28611,9,97,10,1,2,0,22627023
The Cookout,21385904,95353178.05,1887804,209756,9,387,40,39,230,49,16
Things We Lost in the Fire,19495495,116594589.6,6831120,426945,16,687,41,3,0,0,3471590
The Immigrant,17354511,182747978.5,3162400,316240,10,1198,116,5,37,5,6364426
Trance,21693139,155637137.3,28487430,1055090,27,2939,106,102,1775,613,26315479
Soul Plane,21385904,62094712.06,38198655,1157535,33,6619,195,12,16,4,19811829
Bienvenue chez les ch'tis,12912479,9987230.433,9450936,787578,12,957,78,0,0,0,62439917
Enter the Void,15321488,25493805.79,37550835,834463,45,6894,152,9,11,0,888940
Hachi: A Dog's Tale,18857216,149355824.3,293767608,4979112,59,28461,482,0,0,0,56337569
The Homesman,17081212,127844848.2,22522752,938448,24,2414,97,1,3,1,3675506
Slow Burn,20036358,144772437.2,102335,20467,5,34,6,72,168,31,1599826
卧虎藏龙,24933856,62772375.06,72121584,3005066,24,12785,523,0,0,0,313177649
The King's Speech,17400236,222985527.5,13858460,251972,55,1282,23,15,58,9,480491916
The Yellow Handkerchief,17607925,141560300.7,31921848,2280132,14,2959,202,0,0,0,372114
해운대,18857216,155246.3846,13135682,938263,14,1478,102,66,542,2077,13319852
The Imitation Game,14946060,81905144.71,175700988,4880583,36,20639,568,23,62,10,249338405
Diary of a Wimpy Kid,17400236,97082017.82,10891548,1815258,6,6805,1125,21,15,1,87813769
Mama,16269854,81709868.77,222424678,15887477,14,75719,5159,116,2752,495,158899824
